dimension,spearman_r,spearman_p,pearson_r,pearson_p,n_drugs,abs_spearman
2,0.1609707492230812,0.04333148917083913,0.21555228865284037,0.006528447532215434,158,0.1609707492230812
5,0.14784257415228197,0.06376821625119741,0.22545517561453843,0.004396867727523491,158,0.14784257415228197
6,0.1192512437074294,0.13559605525725438,0.12948307821557428,0.10491321658060032,158,0.1192512437074294
0,0.10034894488254703,0.20965298630923151,0.15317187775610747,0.05468045018446658,158,0.10034894488254703
8,-0.08748219667462952,0.27439393862895417,-0.06647553217456315,0.40661336128068276,158,0.08748219667462952
4,-0.0807159498570636,0.31337109321706447,-0.04970687965076179,0.5351075643391778,158,0.0807159498570636
3,-0.04345809564660112,0.5876955077428663,-0.008118643851851785,0.9193590500188004,158,0.04345809564660112
7,0.018338850865752206,0.8190984874778743,0.006440741773122528,0.9359852503983366,158,0.018338850865752206
1,0.004442632899654509,0.9558198845599832,0.01813066754877613,0.8211174632195756,158,0.004442632899654509
