well_id,window_size,window_number,start_time,end_time,n_points,duration_actual,mean,std,min,max,median,q25,q75,range,cv,skewness,kurtosis,slope,catch22_DN_HistogramMode_5,catch22_DN_HistogramMode_10,catch22_CO_f1ecac,catch22_CO_FirstMin_ac,catch22_CO_HistogramAMI_even_2_5,catch22_CO_trev_1_num,catch22_MD_hrv_classic_pnn40,catch22_SB_BinaryStats_mean_longstretch1,catch22_SB_TransitionMatrix_3ac_sumdiagcov,catch22_PD_PeriodicityWang_th0_01,catch22_CO_Embed2_Dist_tau_d_expfit_meandiff,catch22_IN_AutoMutualInfoStats_40_gaussian_fmmi,catch22_FC_LocalSimple_mean1_tauresrat,catch22_DN_OutlierInclude_p_001_mdrmd,catch22_DN_OutlierInclude_n_001_mdrmd,catch22_SP_Summaries_welch_rect_area_5_1,catch22_SB_BinaryStats_diff_longstretch0,catch22_SB_MotifThree_quantile_hh,catch22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,catch22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,catch22_SP_Summaries_welch_rect_centroid,catch22_FC_LocalSimple_mean3_stderr,catch22_success,sax_coarse_string,sax_coarse_entropy,sax_coarse_n_unique,sax_coarse_transitions,sax_coarse_longest_run,sax_coarse_complexity,sax_coarse_n_symbols,sax_coarse_alphabet_size,sax_coarse_dominant_symbol,sax_coarse_dominant_freq,sax_coarse_uniformity,sax_coarse_trend_increasing,sax_coarse_trend_decreasing,sax_coarse_trend_stable,sax_medium_string,sax_medium_entropy,sax_medium_n_unique,sax_medium_transitions,sax_medium_longest_run,sax_medium_complexity,sax_medium_n_symbols,sax_medium_alphabet_size,sax_medium_dominant_symbol,sax_medium_dominant_freq,sax_medium_uniformity,sax_medium_trend_increasing,sax_medium_trend_decreasing,sax_medium_trend_stable,sax_fine_string,sax_fine_entropy,sax_fine_n_unique,sax_fine_transitions,sax_fine_longest_run,sax_fine_complexity,sax_fine_n_symbols,sax_fine_alphabet_size,sax_fine_dominant_symbol,sax_fine_dominant_freq,sax_fine_uniformity,sax_fine_trend_increasing,sax_fine_trend_decreasing,sax_fine_trend_stable,catch22_error,catch22_n_points,sax_error
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,23,276.0,300.0,21,22.816666666666663,-3.5928574,2.0985985,-5.85,0.4,-4.55,-5.5,-2.25,6.25,-0.5841029,0.56322724,-1.1087451,0.04038676384974114,-0.7589866445978021,-0.9043068514321846,3.0349464902431054,8.0,0.6825902847076716,0.11481385677573111,1.0,9.0,0.0625,0.0,0.20158307652066196,3.0,0.2,0.09523809523809534,-0.4285714285714286,0.8050589718522343,6.0,1.8182773198687407,0.0,0.0,0.39269908169875,0.7466289860886227,True,abca,1.5,3.0,3.0,1.0,4.0,4.0,3.0,0.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,aabdddba,1.561278124459133,3.0,4.0,3.0,5.0,8.0,4.0,0.0,0.375,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,bbbbbbefffeedbbb,1.6225562489182659,4.0,5.0,6.0,8.0,16.0,6.0,1.0,0.5625,0.6666666666666666,0.13333333333333333,0.2,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,24,288.0,312.0,20,21.883333333333326,-4.5025,1.7876993,-6.3,-0.3,-5.3,-5.675,-3.4375,6.0,-0.39704594,1.1485665,-0.1622827,-0.2217816909636932,-0.6528943274742011,-0.489329998702781,3.0678808066612127,8.0,0.697709122336088,-0.13031260848582235,0.9473684210526315,6.0,0.07407407407407407,3.0,0.22663207367235982,7.0,0.16666666666666666,-0.75,0.3500000000000001,0.6246233702022149,4.0,1.7779755732409084,0.0,0.0,0.39269908169875,0.4562056744528992,True,cbaa,1.5,3.0,2.0,2.0,4.0,4.0,3.0,0.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,ddcbbaba,1.9056390622295665,4.0,5.0,2.0,5.0,8.0,4.0,1.0,0.375,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,fffeecbbbcbbccbb,1.8496017527145812,4.0,7.0,3.0,8.0,16.0,6.0,1.0,0.4375,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.5333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,25,300.0,324.0,15,16.23333333333335,-5.7066665,0.44304496,-6.7,-5.05,-5.65,-5.9,-5.325,1.6499996,-0.07763638,-0.49722084,-0.33941793,-0.03603352954516671,0.352525881947556,0.17262867389780714,0.6029959640362974,3.0,0.5247152858114078,-1.484624328355171,1.0,4.0,0.01530612244897959,0.0,0.31543688795145375,3.0,1.0,-0.06666666666666665,0.6000000000000001,1.8488927466117464e-33,4.0,2.007556307437838,0.0,0.0,1.1780972450962501,1.3040651881014087,True,ccba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,2.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,ccbdacba,1.9056390622295665,4.0,6.0,2.0,5.0,8.0,4.0,2.0,0.375,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,dedbdfecacfaeab,2.555913095175825,6.0,14.0,1.0,9.0,16.0,6.0,3.0,0.2,1.0,0.5,0.5,0.0,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,26,312.0,336.0,5,4.633333333333383,-5.87,0.55461687,-6.7,-5.15,-5.9,-6.2,-5.4,1.5499997,-0.094483286,-0.15320072,-1.3005754,-0.17338125304744775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_data,5.0,insufficient_data
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,27,324.0,348.0,5,3.7333333333333485,-1.0200001,2.407613,-3.9,2.05,-2.3,-2.6,1.65,5.95,-2.3604047,0.258517,-1.7061923,-1.6982143393584594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_data,5.0,insufficient_data
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,28,336.0,360.0,17,15.016666666666652,-3.5705884,2.1729662,-5.7,2.05,-4.05,-5.05,-3.7,7.75,-0.60857373,1.6721239,1.7461176,-0.3603742563360777,-0.6046905965874418,-0.7776938445650607,1.7699935050833484,9.0,0.5467757063738083,-0.48798946061637627,0.9375,4.0,0.16666666666666669,0.0,0.17123207206224791,3.0,0.14285714285714285,-0.8235294117647058,0.47058823529411775,0.4944190963624036,5.0,1.8195113489698564,0.0,0.0,0.39269908169875,0.48954619137958333,True,cbaa,1.5,3.0,2.0,2.0,4.0,4.0,3.0,0.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,dcbbbabb,1.5487949406953985,4.0,4.0,3.0,6.0,8.0,4.0,1.0,0.625,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,ffeecccccbbbbccb,1.7961796919474973,4.0,5.0,5.0,8.0,16.0,6.0,2.0,0.4375,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,29,348.0,372.0,21,18.883333333333326,-4.7690477,0.66591793,-6.1,-3.7,-4.9,-5.15,-4.15,2.3999999,-0.13963331,0.0014972579,-0.9555659,-0.03758831026360343,1.2149659991809285,0.5115279387364116,0.7145722407856694,3.0,0.5227819040308568,-2.2185137217501167,0.95,4.0,0.018518518518518517,3.0,0.10643249821206292,1.0,0.3333333333333333,-0.6190476190476191,0.1428571428571428,0.1331969744530669,4.0,2.1024583389969145,0.0,0.0,1.1780972450962501,1.2033645398583452,True,cbab,1.5,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,dcbcabbc,1.811278124459133,4.0,6.0,2.0,6.0,8.0,4.0,2.0,0.375,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,fffcbccfbbfabdec,2.274397470347699,6.0,11.0,3.0,11.0,16.0,6.0,5.0,0.3125,1.0,0.4,0.3333333333333333,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,30,360.0,384.0,9,7.583333333333314,-4.9500003,0.63157654,-6.1,-3.8,-4.9,-5.4,-4.55,2.3,-0.12759121,-0.011906451,-0.42123199,0.06403066238960967,,,,,,,,,,,,,,,,,,,,,,,,cabb,1.5,3.0,2.0,2.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,adaabcdc,1.9056390622295665,4.0,6.0,2.0,6.0,8.0,4.0,0.0,0.375,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,bfabceedd,2.503258334775646,6.0,6.0,2.0,7.0,16.0,6.0,1.0,0.2222222222222222,1.0,0.5,0.25,0.25,insufficient_data,9.0,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,32,384.0,408.0,6,4.899999999999977,-5.8500004,0.7593857,-6.8,-5.05,-5.775,-6.55,-5.1125,1.75,-0.12980951,-0.06422399,-1.9031416,0.011514295369918418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_data,6.0,insufficient_data
06e6ebb9-f553-48e8-a894-c3d02328f599_4,24,33,396.0,420.0,10,8.849999999999966,-5.59,0.76870024,-6.8,-4.2,-5.425,-6.2375,-5.1125,2.6000004,-0.13751346,-0.058787405,-0.84182,0.10171500195001264,-0.10284491529270523,0.5923870792997186,0.4979536879265683,1.0,0.3236423315082535,0.3602009783457705,1.0,3.0,0.020576131687242795,0.0,0.29633576989197075,1.0,1.0,0.0,-0.19999999999999996,0.0,3.0,1.8891591637540215,0.0,0.0,1.96349540849375,1.1293606661666695,True,abac,1.5,3.0,3.0,1.0,3.0,4.0,3.0,0.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,adcbaccd,1.9056390622295665,4.0,6.0,2.0,6.0,8.0,4.0,2.0,0.375,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,aeeaebddfc,2.446439344671015,6.0,7.0,2.0,7.0,16.0,6.0,4.0,0.3,1.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,0,0.0,48.0,36,47.81666666666667,-2.9847224,10.029967,-6.45,52.75,-5.3,-5.75,-4.7375,59.2,-3.3604355,4.9031353,23.75193,-0.21214567422292066,0.2413157229888887,-0.04967218672492835,0.8838795945146414,4.0,0.0036788678715190043,3.976820420153878,0.7428571428571429,4.0,0.013774104683195593,0.0,0.14402085758350783,2.0,0.3333333333333333,-0.6944444444444444,0.16666666666666674,0.25663896667983455,8.0,2.173520786181439,0.5714285714285714,0.5,0.981747704246875,1.1780355627231296,True,cbbb,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,bdbbbbbb,0.5435644431995964,2.0,2.0,6.0,5.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,ccfdcccccccccccc,0.6685644431995964,3.0,3.0,12.0,6.0,16.0,6.0,2.0,0.875,0.5,0.06666666666666667,0.13333333333333333,0.8,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,1,24.0,72.0,48,45.400000000000006,-5.5343747,0.5571651,-6.85,-4.5,-5.525,-5.9375,-5.1749997,2.35,-0.10067354,-0.0437286,-0.70890236,-0.015688760588050663,-0.24975079516220106,-0.4584314953209464,0.6617393169759915,2.0,0.2065705859913602,-1.2282553652815926,0.9574468085106383,5.0,0.008821676118462508,5.0,0.09386211642268308,2.0,0.5,-0.47916666666666663,0.5833333333333333,0.1459721270303296,3.0,2.168805655724769,0.55,0.3,1.374446785945625,1.1548721540748539,True,cbba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,cdbccbbb,1.4056390622295665,3.0,4.0,3.0,6.0,8.0,4.0,1.0,0.5,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,eceeebddcddbeadb,2.126614471810182,5.0,11.0,3.0,9.0,16.0,6.0,4.0,0.3125,0.8333333333333334,0.3333333333333333,0.4,0.26666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,2,48.0,96.0,47,46.866666666666674,-4.7510633,4.2774954,-7.05,20.35,-5.65,-6.1,-5.25,27.400002,-0.9003238,4.8138533,23.712614,0.10572565408838605,0.10200975299070114,-0.2148455699181614,1.1929292415034611,3.0,0.10656595882801974,4.476320467687195,0.8043478260869565,2.0,0.013333333333333336,3.0,0.0420871604008368,1.0,0.3333333333333333,0.9361702127659575,-0.021276595744680882,0.3364199817374317,4.0,2.1054969610734355,0.6842105263157895,0.6842105263157895,0.8835729338221875,0.9966008055434483,True,bbbc,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,bbbbbbbd,0.5435644431995964,2.0,1.0,7.0,4.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.0,0.8571428571428571,cccccccccccccccf,0.3372900666170139,2.0,1.0,15.0,5.0,16.0,6.0,2.0,0.9375,0.3333333333333333,0.06666666666666667,0.0,0.9333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,3,72.0,120.0,46,46.68333333333332,-4.329347,4.257724,-7.05,20.35,-5.275,-5.5875,-4.775,27.400002,-0.9834563,4.700608,22.879581,0.010474124870461449,0.004494470485519986,-0.3137569813311724,1.155411184889636,6.0,0.11068951412969237,4.6270414781805265,0.8666666666666667,6.0,0.00888888888888889,14.0,0.08479064801637555,2.0,0.3333333333333333,-0.06521739130434778,-0.31521739130434784,0.3347458638433919,7.0,2.1237260737869197,0.3684210526315789,0.631578947368421,0.7853981633975,1.1356570207377237,True,bcbb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,bbbdbbbb,0.5435644431995964,2.0,2.0,4.0,4.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,ccccccbfdccccccc,0.9933927290103626,4.0,4.0,7.0,6.0,16.0,6.0,2.0,0.8125,0.6666666666666666,0.06666666666666667,0.2,0.7333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,4,96.0,144.0,29,47.133333333333326,-4.8620696,0.60510117,-5.85,-3.0,-4.95,-5.25,-4.6,2.85,-0.12445342,0.9622606,1.1269326,0.0001050397740578997,-0.2158629828541696,0.015538883495821665,0.6563021903269991,4.0,0.20526324789715186,-0.20506227575880212,0.9285714285714286,3.0,0.01020408163265306,7.0,0.12759873174609745,4.0,0.5,-0.3793103448275862,-0.1724137931034483,0.14951450468347938,4.0,2.085417704203312,0.0,0.0,1.570796326795,1.082908685370166,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,dbcbcabc,1.811278124459133,4.0,7.0,1.0,5.0,8.0,4.0,1.0,0.375,1.0,0.5714285714285714,0.42857142857142855,0.0,feadebbcdebbbcde,2.352217001462482,6.0,12.0,3.0,8.0,16.0,6.0,1.0,0.3125,1.0,0.5333333333333333,0.26666666666666666,0.2,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,5,120.0,168.0,28,28.933333333333337,-4.480357,3.9102964,-6.85,13.85,-5.275,-5.8875003,-4.9125,20.7,-0.87276447,3.8691068,14.695036,0.15787074026137377,-0.07524834568563232,-0.3351646602068153,0.9499389337024071,3.0,0.0,3.447755136092093,0.8148148148148148,2.0,0.03292181069958847,5.0,0.12552256061892117,1.0,0.3333333333333333,0.9642857142857142,0.3214285714285714,0.25598559426933715,3.0,2.0962030369602958,0.0,0.0,0.981747704246875,1.0057690861593505,True,bbbc,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,bbbbbbbd,0.5435644431995964,2.0,1.0,7.0,4.0,8.0,4.0,1.0,0.875,0.5,0.14285714285714285,0.0,0.8571428571428571,ccccccccccbcbccf,0.8683927290103626,3.0,5.0,10.0,6.0,16.0,6.0,2.0,0.8125,0.5,0.2,0.13333333333333333,0.6666666666666666,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,6,144.0,192.0,45,47.14999999999998,-4.285555,3.829761,-6.85,13.85,-5.4,-5.85,-4.85,20.7,-0.89364415,3.2455585,10.546431,0.004604534606136181,-0.12766322127799667,-0.39489540744960083,2.5900278506033354,8.0,0.2676546487860008,2.1056504335415505,0.8409090909090909,8.0,0.020833333333333332,0.0,0.09148893534544908,3.0,0.2,0.0,-0.2222222222222222,0.5796527200488503,4.0,2.1115299352384977,0.6666666666666666,0.6666666666666666,0.4908738521234375,0.9235118535870428,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,bbbddbbb,0.8112781244591328,2.0,2.0,3.0,5.0,8.0,4.0,1.0,0.75,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,ccccbccffdbccccc,1.3716407621868583,4.0,6.0,5.0,7.0,16.0,6.0,2.0,0.6875,0.6666666666666666,0.2,0.2,0.6,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,7,168.0,216.0,42,43.95000000000002,-4.7166667,2.4612875,-6.25,6.0,-5.375,-5.85,-4.8125,12.25,-0.52182776,3.615493,12.530414,-0.08418787682672796,-0.1237728554646309,-0.36964595842828696,1.6070692205447659,6.0,0.21864590064580938,-0.8500703641995349,0.9512195121951219,5.0,0.036458333333333336,0.0,0.09267073867222125,4.0,1.2,-0.9285714285714286,0.11904761904761907,0.4683739725798287,4.0,2.041399033878897,0.6470588235294118,0.35294117647058826,0.5890486225481251,0.5323562748834415,True,cbbb,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,dbbbbbbb,0.5435644431995964,2.0,1.0,7.0,4.0,8.0,4.0,1.0,0.875,0.5,0.0,0.14285714285714285,0.8571428571428571,feccccccbccbbcdc,1.6266144718101818,5.0,8.0,6.0,8.0,16.0,6.0,2.0,0.625,0.8333333333333334,0.2,0.3333333333333333,0.4666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,8,192.0,240.0,24,46.56666666666666,-5.5729165,0.6331105,-6.7,-4.35,-5.8,-5.95,-5.1,2.35,-0.11360488,0.43695855,-0.6978047,-0.020368458464205756,-0.6526446834195255,-0.47096071966327224,1.7312874031453243,7.0,0.5300459656806942,-0.42307268019757815,1.0,6.0,0.03401360544217687,0.0,0.07799516620887587,2.0,0.3333333333333333,0.16666666666666674,0.6666666666666667,0.34750247919008537,4.0,2.07710622366748,0.0,0.0,0.5890486225481251,1.0284320976380688,True,caca,1.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,ccbbdcba,1.811278124459133,4.0,5.0,2.0,4.0,8.0,4.0,2.0,0.375,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,cefcbcbbeffcebab,2.1800365325772657,5.0,13.0,2.0,9.0,16.0,6.0,1.0,0.3125,0.8333333333333334,0.4666666666666667,0.4,0.13333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,9,216.0,264.0,20,28.26666666666665,-5.9274993,0.52141035,-6.7,-4.65,-5.95,-6.3625,-5.7125,2.0499997,-0.08796464,0.8205565,0.04188037,0.0050435110734112065,-1.060835134597216,-0.4860212896000792,0.4644301373359474,1.0,0.5706842113163126,-0.47120720917558967,1.0,4.0,0.025854108956602027,3.0,0.16636129516136958,2.0,1.0,0.25,0.050000000000000044,0.12969793517523007,3.0,1.8678801716292002,0.0,0.0,2.159844949343125,1.1821671837556789,True,acbb,1.5,3.0,2.0,2.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,babdbccb,1.75,4.0,6.0,2.0,5.0,8.0,4.0,1.0,0.5,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,bcacdcfddbedbfac,2.452819531114783,6.0,14.0,2.0,9.0,16.0,6.0,2.0,0.25,1.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,10,240.0,288.0,36,47.24999999999997,-4.1944447,4.1804237,-6.9,17.35,-5.4,-5.9125,-4.625,24.25,-0.99665725,3.9407434,16.890404,0.07888612512203368,-0.06617308859044857,-0.352158732369212,0.8870115718221451,4.0,0.007603346541155504,4.049650801367396,0.8857142857142857,4.0,0.020833333333333332,0.0,0.15085020224662796,2.0,0.25,0.5555555555555556,-0.25,0.315051568589776,5.0,2.0300370918752955,0.5714285714285714,0.5714285714285714,0.981747704246875,1.1351634534259314,True,bbcb,0.8112781244591328,2.0,2.0,2.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,bbbbdbbc,1.061278124459133,3.0,3.0,4.0,4.0,8.0,4.0,1.0,0.75,0.75,0.2857142857142857,0.14285714285714285,0.5714285714285714,ccccccbcfeccccde,1.4966407621868583,5.0,7.0,6.0,7.0,16.0,6.0,2.0,0.6875,0.8333333333333334,0.26666666666666666,0.2,0.5333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,11,264.0,312.0,41,46.44999999999999,-3.7524393,3.9614904,-6.9,17.35,-5.25,-5.65,-2.95,24.25,-1.0557107,3.7904675,16.919952,-0.07211624701373683,-0.1801581582109716,-0.48247418712879475,0.9198236879721037,4.0,0.09880517930276571,4.180661294760575,0.85,11.0,0.023333333333333334,0.0,0.08645579231668589,2.0,0.25,-0.024390243902439046,0.09756097560975618,0.32998523605458546,6.0,1.823215103228201,0.625,0.5,0.981747704246875,1.1287726282373947,True,bbba,0.8112781244591328,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.75,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,ccbcdbbb,1.4056390622295665,3.0,4.0,3.0,5.0,8.0,4.0,1.0,0.5,0.75,0.2857142857142857,0.2857142857142857,0.42857142857142855,bfeccbceeecbbbcb,1.8050365325772657,4.0,10.0,3.0,9.0,16.0,6.0,1.0,0.375,0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,12,288.0,336.0,25,27.683333333333337,-4.776,1.7080468,-6.7,-0.3,-5.4,-5.8,-5.05,6.3999996,-0.35763124,1.383632,0.62632346,-0.15973963209380446,-0.7365475566949904,-0.5529842791555115,3.216987655196276,8.0,0.7088085437033058,-0.13632325760258593,0.9583333333333334,6.0,0.0625,0.0,0.2931569769690607,7.0,0.16666666666666666,-0.8,0.32000000000000006,0.6768105134349331,4.0,2.0482408076705214,0.0,0.0,0.196349540849375,0.476028632676639,True,cbaa,1.5,3.0,2.0,2.0,4.0,4.0,3.0,0.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,ddbbbbba,1.2987949406953985,3.0,2.0,5.0,4.0,8.0,4.0,1.0,0.625,0.75,0.0,0.2857142857142857,0.7142857142857143,fffecbbcbbcbbcbb,1.7028195311147831,4.0,9.0,3.0,8.0,16.0,6.0,1.0,0.5,0.6666666666666666,0.2,0.4,0.4,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,13,312.0,360.0,22,47.0,-4.093182,2.1557164,-6.7,2.05,-4.775,-5.3375,-3.8625,8.75,-0.52666026,1.740326,2.5188885,0.03473685484025668,-0.7848902938710811,-0.5866076243325482,1.346468571115453,5.0,0.5042038016867427,1.8281480189090256,0.9523809523809523,9.0,0.03401360544217687,5.0,0.16301768656214105,2.0,0.3333333333333333,-0.40909090909090906,-0.5909090909090908,0.30455329951721305,5.0,1.935168745604885,0.0,0.0,0.7853981633975,1.159505455036457,True,acbb,1.5,3.0,2.0,2.0,4.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,aadccbbb,1.9056390622295665,4.0,3.0,3.0,5.0,8.0,4.0,1.0,0.375,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,bbbbffedddcbbcdb,2.021782221599798,5.0,8.0,4.0,9.0,16.0,6.0,1.0,0.4375,0.8333333333333334,0.2,0.3333333333333333,0.4666666666666667,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,14,336.0,384.0,26,23.55000000000001,-4.048077,1.9120811,-6.1,2.05,-4.525,-5.125,-3.8625,8.15,-0.47234306,2.1575508,4.1759214,-0.1738081184079658,-0.634336478043059,-0.42535652058307677,1.8740443822117978,9.0,0.37508966723691484,-0.512459784703343,0.96,7.0,0.07407407407407407,3.0,0.1296608197663251,7.0,0.125,-0.8846153846153846,0.34615384615384626,0.5127790358120886,5.0,1.911288063849206,0.0,0.0,0.39269908169875,0.5392500173053874,True,cbba,1.5,3.0,2.0,2.0,3.0,4.0,3.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,dccbbbab,1.75,4.0,4.0,3.0,6.0,8.0,4.0,1.0,0.5,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,ffeddcbbccbcbbcc,2.0550365325772657,5.0,9.0,2.0,8.0,16.0,6.0,2.0,0.375,0.8333333333333334,0.2,0.4,0.4,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,48,15,360.0,408.0,15,47.349999999999966,-5.31,0.81510735,-6.8,-3.8,-5.15,-5.7749996,-4.825,3.0000002,-0.15350421,-0.301431,-0.6268618,-0.021043491254834592,0.01185226708095466,0.1896371634268772,0.5319535972501342,1.0,0.3269280868319546,-1.4645194937434927,1.0,6.0,0.025510204081632654,0.0,0.2978755986167314,2.0,1.0,-0.1333333333333333,0.5333333333333334,3.286920438420882e-33,3.0,1.8711604142318066,0.0,0.0,1.96349540849375,0.9948199423282506,True,bcba,1.5,3.0,3.0,1.0,3.0,4.0,3.0,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,bccdcaab,1.9056390622295665,4.0,5.0,2.0,5.0,8.0,4.0,2.0,0.375,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,cfbcdeeeeaddada,2.3898980954642877,6.0,10.0,4.0,9.0,16.0,6.0,3.0,0.26666666666666666,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,,,
06e6ebb9-f553-48e8-a894-c3d02328f599_4,96,0,0.0,96.0,83,95.65,-3.9849398,7.400072,-7.05,52.75,-5.45,-5.95,-5.0,59.8,-1.8570098,6.0865245,40.592487,-0.041473497946918535,0.3915267835938685,-0.01008191634009209,0.9362857939618793,3.0,0.0019122526056084828,4.821343280712215,0.7804878048780488,6.0,0.006858710562414266,9.0,0.05650761014530798,3.0,0.3333333333333333,0.03614457831325302,0.1325301204819277,0.3322915280235393,8.0,2.1640273117505187,0.71875,0.53125,0.981747704246875,1.1104257229700862,True,bbbb,-0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,dbbbbbbc,1.061278124459133,3.0,2.0,6.0,4.0,8.0,4.0,1.0,0.75,0.75,0.14285714285714285,0.14285714285714285,0.7142857142857143,feccccccccccccce,0.8683927290103626,3.0,3.0,13.0,6.0,16.0,6.0,2.0,0.8125,0.5,0.06666666666666667,0.13333333333333333,0.8,,,
