drug,fourier_dim_0,fourier_dim_1,fourier_dim_2,fourier_dim_3,fourier_dim_4,fourier_dim_5,fourier_dim_6,fourier_dim_7,fourier_dim_8,fourier_dim_9,sax_dim_0,sax_dim_1,sax_dim_2,sax_dim_3,sax_dim_4,sax_dim_5,sax_dim_6,sax_dim_7,sax_dim_8,sax_dim_9,catch22_dim_0,catch22_dim_1,catch22_dim_2,catch22_dim_3,catch22_dim_4,catch22_dim_5,catch22_dim_6,catch22_dim_7,catch22_dim_8,catch22_dim_9,custom_dim_0,custom_dim_1,custom_dim_2,custom_dim_3,custom_dim_4,custom_dim_5,custom_dim_6,custom_dim_7,custom_dim_8,dili_risk_numeric,molecular_weight,logp
Cyclophosphamide,0.2652959716067434,0.3456010300941307,0.4155597188399395,-0.0849244492482588,0.27946190491207545,0.2742629390779863,-0.38613386006823774,-0.29283211618397287,0.2475578565134006,-0.15184329602619887,-0.9543887438933766,0.46654037965481904,0.3948192479019408,-0.14916253573106367,-0.04350018208007657,-0.2615422792345698,0.5581872811812459,0.8127123420923678,-0.33186500404463976,-0.30732926235927316,-0.259553583893432,0.4325163115754479,0.5675201972459547,0.31762344524733666,0.45442614719842506,-0.28708538686302393,0.4181245210910731,0.26454612722727106,0.47375330146110484,0.06565897947166463,0.4042084603811905,0.2567354492976799,0.1565663069948521,0.06956799159219303,0.02529167494621785,0.2841369644824282,0.43904508266551684,0.6600177352332111,1.0340621166722084,1.5,261.08,0.6
Allopurinol,-0.45719073049526826,-0.496919962804149,-0.6812678609077257,-0.7778211131074064,-0.5929977007619116,-0.6923178500321381,-1.052440586687409,-0.5191685027971091,-0.07863050441924009,-0.4294320114468398,0.27876964159594214,0.7023535013937966,0.7581896367644289,0.5419160912434168,-0.34025538298667607,-0.5631937851073249,0.4496866539273314,0.2613297355287944,0.18936184534238368,0.5421533392055263,0.14834312214536602,0.23404787572083788,-0.5821925562784022,-0.5747396268120254,-0.8260735228848478,-0.5272640217460786,0.5716690208257147,-0.4345970511120274,-0.31236235000714857,-0.3560183559860077,-0.46387513721792745,-0.731321385649566,0.0770531952896209,-0.7300907952625274,-0.7493501249177029,-0.3376263656011238,-0.4932984477945468,-0.5799540934139259,-0.1449461774808979,3.0,136.114,-0.7
Oxaliplatin,-0.15467894701193888,-0.14298948205288706,-0.11574588910461317,-0.8648777496041039,-0.6657197529280584,-0.6786954534089089,-0.7068392452803486,-0.4712622942706031,-0.49916880399823,-0.7981768028554967,-0.17963382311922,-0.4184019535619984,-0.3170900853796681,0.010317147416893315,-0.34025538298667607,-0.345334364199224,-0.31072569188985305,-0.30030681638084705,-0.6463482427809445,-0.12436377894531635,-0.1377529038090391,0.3551658475529275,0.47904920486741226,-0.26863834046608137,0.34910292349935823,-0.12667267329156925,-0.6468716603495622,0.3005566129929755,0.5849100531471799,-0.34004626268567534,-0.061529340025844634,-0.3788947926048847,0.35670606418826106,-0.505086021357968,-0.6037636559182145,0.023845585581258526,-0.03621499983134889,0.18925421925620486,-1.07511474573602,2.0,397.29,
Azacitidine,-0.48802607114103136,-0.488655602710743,-0.17318331032120074,0.19107983086408106,-0.39978258607893497,0.09160940131622618,0.8447785890075785,-0.23048334410570678,-0.18798252930973733,0.6096941807633366,0.8392219631043283,-0.5714661071271164,-0.6952919186855231,-0.6276015851749346,1.6381126230573202,2.2773578951944518,-0.4836911269682694,-0.46670038404204384,-0.6201413062195857,-0.46415681957123617,0.5974320741301694,0.18390802497478406,-0.5855094700198756,-0.3704900619710208,-0.6615982980419011,2.0634439322469627,-0.16008686280013035,-0.5475024108449912,-0.5805825661523398,0.27843259242410917,-0.4868201416742847,-0.30183399855638343,0.12758432460051386,0.1912969366329468,0.15477086968277434,-0.43631183151342295,-0.5166242365103284,-0.3373390439084764,-0.060191312048040194,1.0,244.2,-2.2
Olaparib,-0.23929776528766217,-0.30750702427568016,-0.8207847259211605,-1.3454012569893494,-1.3834550947138282,-1.2983541438055959,-1.2901042629276218,-1.3934776259149149,-1.3316094710147097,-1.489275024591382,0.9668238536385756,-0.5881874012140622,-0.8510220853408749,0.1977057751157428,-0.20176962256359626,-0.14088167688546768,-0.3352404779639592,-0.48711505704921576,-0.6463482427809445,-0.4641568195712361,0.2550855382429241,0.4585037906120868,-0.3700367443944559,0.02200769805900577,-0.8227645858390036,0.049386802720498196,-1.833852323206561,-0.15742909523527945,0.6541439203744579,-0.4268443873345297,-0.8048315099433652,-0.7115245441517339,-0.6314034313982575,-1.045481661730059,-0.8643903492638525,-1.33772443222868,-0.540073079162725,0.6016483091599645,-1.6006607947596485,0.0,434.5,1.9
Enasidenib,-0.4394268634816162,-0.35681432784570893,0.28144640115122155,0.3191153569809798,0.37719821947254667,-0.7567615605069994,0.374723067281132,0.49518637764518697,-0.8265873383005785,-0.35982539956584986,-0.03145888305545879,0.25044980991582877,-0.09461841872916532,0.32927651371280736,-0.34025538298667607,-0.4626432831497399,0.280353039008042,0.2841680683450371,-0.2270372577992049,-0.30732926235927316,-0.40598370481884716,-0.4166070588662344,-0.2686756648992457,-0.11818177599095638,0.13823165161404113,-0.4474990587885497,0.005469388143077466,-0.00734512435942388,-0.3595198971093279,0.34049156286857224,-0.5961099780035539,-0.4276482436864032,-0.8262693147576082,-0.7114833152168646,-0.476677446425987,-0.7034963354750131,-0.7028048328126749,-0.565116286940025,-0.5384233758053484,2.0,473.4,3.5
Osimertinib,0.26727448524431313,0.2719507396776141,-0.2371237494393918,-0.3081956437556447,-0.7293868446204511,-0.47501502112439514,-0.09193872689714908,-0.46845315198438886,-0.663285899569355,-0.31338964846601336,-0.7543729845786574,0.8987215191327997,-0.2725957520495676,-0.14916253573106367,-0.14241858238227642,-0.16099177727698474,0.9259090722928398,1.223802332784736,0.19227372718253463,-0.15050170514731018,0.07063693116791898,0.1787991826653333,-0.30630960907795934,-0.2893909700488572,-0.5430709849766021,0.08392410760614931,0.6411312621003941,0.4073796647274815,-0.3865856722307948,-0.39915004406135435,0.0696309295135018,-0.0426157305877168,-1.3388312259843484,0.02593899313161157,0.4024992155564056,0.13832859981014994,-0.10239696483070462,-0.28009024633831764,0.9594939647102986,0.0,499.6,3.7
Infigratinib,0.09757008822149522,0.18020606445883347,0.13503516975526125,-0.47281855027213165,-0.5125452120594282,-0.5115867489740311,-1.0035717638124702,-0.5993086882718603,-0.21415451898695853,-0.6923355565707626,0.8077909152120153,-0.5058671841706374,0.5579651367789763,0.03025210781038796,0.4181190193301891,0.6266538213907646,-0.4305757571410392,-0.5156396686482781,-0.10473822051286409,0.05860170446864051,1.129027295889915,0.9127898190047866,-0.22654822368605979,-0.3486451887259935,-0.8578118534712896,1.0725806207969142,-0.44569198725066406,-0.12238533391966097,-0.022789794413815345,0.17457880514970173,-0.19122253212566154,-0.03495083588541181,-0.001771329626431155,-0.15032618101274295,-0.14933007140625834,-0.9239929314671357,-0.06579942388564446,0.11051759141604542,-0.4070847647478237,1.0,560.5,4.7
Pacritinib,1.1236069762261032,0.9970745455622192,-0.4241893465885451,-1.0752837114124745,-1.1143083872984654,-0.9976250006644508,-0.7513387986725556,-1.211651490310881,-1.1219152531934298,-1.2128056093922097,0.0013328162607638852,-0.22289143808386433,-0.5247303075868042,0.5485610780412482,0.3521734191287226,-0.24478386224163895,-0.2616961197416406,-0.2975102858319194,-0.2969224219628282,-0.20277755755129787,0.241023819904617,0.46119205451447226,-0.03623744622156555,0.34902545053706335,-0.24554841031938188,-0.40768352785878015,-0.6684928125249812,0.9755719602655436,-0.2123515008554035,-0.5169354369457435,0.8221193907348886,0.16009556277753725,-0.10408928561463977,-0.12827163270519396,-0.09856399984887229,1.0061323685139536,0.6002660550808882,0.42430796311311525,-0.9733625742296096,2.0,472.6,3.8
Vorinostat,0.7081757036217066,0.6144836329411448,-0.46911576097764246,-0.8598699170682499,-0.6867715968832292,-0.3950955206537156,-0.8626431261278269,-0.7773244097243938,-0.19861335185171894,-0.4296878996623286,-0.5863325337258153,-0.07368604469265673,0.40965069234530777,-0.36844710005950454,-0.2413369826844762,-0.5631937851073249,0.035205178266979546,-0.15488722783660802,-0.17462338467648747,0.21542926168060347,0.31782449952647934,0.7691340404656529,0.48737902248305887,-0.01086883617476023,0.41411354539888073,-0.46431209795862494,0.014117849013245072,0.5695476912294125,0.7556437479298321,-0.19439765858132332,0.6747060955244192,0.08815669542955581,0.1662877274831406,0.03849263566799266,-0.008415652272705052,0.5217912806485422,0.5129016341178303,0.23831555207807567,-0.13005336335108691,0.0,264.32,1.9
Ixabepilone,0.3427301811005906,0.267628223903899,-0.08651189626593292,0.3228120292441451,-0.060622681076996386,-0.5325708580694432,0.42036147383123806,0.20313705352785852,-0.6247082623589666,-0.012260718801393285,-1.3021712478446836,0.02664171982901737,-0.4505730853699698,-0.3285771792725153,0.4510918194309224,-0.2615422792345698,0.12509272720536913,0.12476582705615957,-0.12220951155377,-0.46415681957123617,0.9684982339755722,0.9314348955945598,0.8347471827222395,-0.22303716756708708,0.772342958696056,-0.32677337662532263,0.7492370229774885,0.5966159758318212,1.3746348893505302,0.27083353481866473,0.45092952055275676,0.24778027534273392,-0.5623327355283222,0.12595634669773653,0.283737268243894,-0.17782582176795855,0.5433847363438689,1.3156194042804574,1.2914169064726426,2.0,506.7,3.6
Thalidomide,-0.35598360353659614,-0.3685695806404315,0.3943284940175956,1.7641592442930805,1.4437784938544163,0.1322742384357803,0.39859524988863,1.6261726875599283,1.3391928090199328,0.870435623921687,-0.16140109403883066,-0.19202135669257997,0.3206620256851065,0.1299269097778611,0.6489286200353221,1.1796815821574822,0.007966527073528145,-0.12132886124947588,-0.4366927502900747,-0.20277755755129784,-0.42458086035398945,-0.4967503335563137,-0.4342668979642861,-0.35629089436175315,0.22999691869529354,0.4144400825489538,0.7510902645925246,-0.42932034682197445,-0.4710027469188588,0.686670853783264,-0.24003449513937936,-0.19374894725299413,-0.07213010635975856,-0.17944647112298773,-0.1585602798981782,0.2707205830114184,-0.3308259885881437,-0.47788364698559277,0.1529125318845265,2.0,258.23,0.3
Gefitinib,-0.10743939279846663,-0.09459771881293468,-0.09762327380062152,-0.03558591887239009,0.20736328267897441,0.48659073394254415,0.24057915301223307,0.17100285386398495,0.6235730795877579,0.5038178813356851,-0.8172350803632834,0.08580937582897899,-0.5098988631434372,0.16979683056485037,0.31920061902798935,-0.060441275319399725,0.45468040664613085,0.37086051536179504,-0.4891066234127921,0.2415671878825973,-0.6329923369419393,-0.2943252068048731,0.2481634210444082,0.3533944251860688,0.4671178005411335,-0.09316246159217144,1.0704655695837126,-0.05423126018859614,0.30917114572301224,0.3126283516486092,0.014470414874220834,0.06809374180300466,-0.3679043179400879,-0.17368417653019858,-0.06960851415206624,0.03118439639385021,0.0843489324082225,-0.12345561642689182,0.5643027156723479,2.0,446.9,4.1
Celecoxib,-0.1343587972523717,-0.045377642607203554,0.24259962202724766,-0.08269548403445455,-0.1993608275454269,-0.45653660133208307,-0.8117765992380219,-0.19194821960760736,-0.07261917316544457,-0.8026806382196235,-0.7502910303069285,-0.4441270213880687,-0.7620334186806738,-0.5079918228139669,0.6489286200353221,1.2969905011079983,-0.24262906390622457,-0.34505130516369,-0.6463482427809445,-0.46415681957123617,1.2125188882525584,1.6871806942008172,0.17054982028243218,-0.25088938095449675,0.27175933237908045,1.6417247475263517,-1.419055666614524,2.0706290811004897,1.867699271393865,0.03526274904988669,-0.08589977337068919,-0.3644555969446495,-0.33558063352686407,-0.14600445892328134,-0.0511139019070592,-0.3430373494558689,-0.0526905265421967,0.9548245467612151,-0.8174768071416522,2.0,381.4,3.4
Sirolimus,-0.07553537386572663,-0.18686791291653337,0.454027029508246,2.0761777101437073,1.8479238351443172,-0.39165702950415177,0.04034106247868964,1.30749647755159,1.0354308833374422,0.6790404454270319,-0.8046490546921192,-0.46813708469240095,0.6370661738102662,-0.1790649763213056,0.8137926205389884,0.8054102693153603,-0.09690228002125967,-0.3031033469297748,-0.19791843939769527,-0.46415681957123617,-0.19599120596883626,-0.12992098574893166,-0.2038133006145438,-0.07299019446530632,0.7497473446189152,0.1732195111476094,0.7369507174555839,-0.12443962337609384,-0.22115970059071244,0.6585965576298164,0.04451796350413565,-0.11352853871852875,-0.02615589277750689,-0.24309493288316106,-0.2349316515398111,0.27203802205274763,-0.051223396186622715,0.011034802336344232,0.22409252980361638,2.0,914.2,6.0
Imiquimod,-0.3973553484128856,-0.4874517529899517,-0.20892499253991634,0.01746735543338816,0.9835179693017404,1.2248464301477135,0.5563178291532964,0.012709717559728495,0.7570374370071037,1.003495870732434,0.14855530032778835,0.7057835104372725,0.973245581193248,0.3890813948932913,1.143520621546321,-0.06044127531939969,0.8115067372803441,0.5442454093953109,-0.38427887716735726,-0.15050170514731018,-0.31306684588947614,-0.4021692397902314,-0.517287553715471,-0.38523535141141413,-0.35728243838569973,-0.008308792072432361,1.1995747354312145,-0.6076810078628464,-0.6328337498741455,0.1669797475442573,-0.5761983246432317,-0.2168988735220705,-0.9174076331933796,-0.3403797782370871,-0.08116333592888315,-0.5228143823265123,-0.5527793377693028,-0.3493707863420257,1.1636103631020178,0.0,240.3,2.6
BLU-667,0.7171556103304457,0.647813254332134,-0.03257918389285424,-0.16080444016315715,-0.15325688319806563,-0.9521725339040239,-0.2436305031549817,-0.22938644585300552,-1.0349430454532758,-0.7751813827677948,-0.5580309841084945,-0.11227364643176209,-0.40607875203986926,0.03025210781038799,-0.34025538298667607,-0.5631937851073249,-0.04651077531337463,-0.19403865552159547,0.08744598093709974,-0.30732926235927316,0.438380506304239,0.9619728472919914,0.5178577654111147,0.4170176185122106,0.6714023204497404,-0.47376836769363173,-0.21094804934611572,0.8163041071138707,0.27665464329985223,0.12222974164552884,0.5900006727247448,0.1905593775955751,-0.7190906513500342,-0.0555909591179777,0.14689099235185354,0.3908473951950059,0.40374262651314824,0.3602064983031087,-0.5836638922371209,2.0,533.6,3.1
Amifostine,-0.14220773959163033,-0.06504792259514412,0.7932853131258227,1.5198267703170025,1.3734487715276023,0.8028436541447422,0.47056163541152163,0.7690593143354477,0.410040845352223,-0.04171637770573957,-0.4041413080643128,-0.18173132956215188,0.17234758125143806,0.5086911572542591,0.4510918194309224,0.492586485447318,0.002518796834837883,-0.03463641423271794,-0.2794511309219224,-0.15050170514731018,-0.397020878765409,-0.34158616304542894,-0.2929609648849918,-0.23368654327403787,0.36218723381227985,0.08358304304259702,0.8734042111848945,-0.26183533584457036,-0.32581559465709203,0.06692548907257195,-0.07692320730524613,-0.07251160679821718,0.037721947490154666,-0.01563202292750063,-0.026192369549592524,0.4712941461462843,-0.3053891838774178,-0.5705757521529964,0.3891521494680739,1.0,214.23,-4.5
Larotrectinib,-0.26029439114677705,-0.3332901234467575,-0.8170102347757476,-1.3500538431024454,-1.3901810292851877,-1.3144705555155685,-1.3156668447777038,-1.4340350952234633,-1.3477728032687948,-1.4905257706895718,1.1872539198166858,-0.6482125594748929,-0.8510220853408749,0.03025210781038797,-0.34025538298667607,0.1406597285957704,-0.4115087013056231,-0.5314866750922017,-0.6463482427809445,-0.46415681957123617,0.12793779749831002,0.4909985920885753,-0.4812603530430235,-0.4511340523672464,-0.9261525097803802,0.9144045458880378,-1.618793929568394,-0.35564788768833516,0.06338556518962395,0.09661810304940122,-0.8058586330231812,-0.8150263640148102,-0.7036781460800947,-0.8988786979842812,-0.6979401945738425,-1.2818411975892618,-0.5919794635401187,0.4218405542258808,-1.4896608986275863,0.0,428.4,1.7
Nelarabine,-0.2351871602499834,-0.3071845992005391,-0.8582198454150379,-1.4043259783728257,-1.4383607391925672,-1.3375874444658586,-1.3055711666198186,-1.4111544593241483,-1.369704735514669,-1.5234357863253154,0.7710306492427229,-0.21603141999691222,-0.8510220853408749,0.10002446918761916,-0.34025538298667607,-0.09395810930526133,-0.036523269875775775,-0.35204263153600907,-0.6463482427809445,-0.3726740778642577,0.24482135150444986,0.09582615382008501,-0.48380799221140774,-0.45208976557171626,-0.8753035960668137,0.9484583848596729,-1.6195146346409082,-0.2626006593675551,0.07228455016356154,-0.12206588804061132,-0.8313890504061233,-0.8537662646985297,-0.7965379681143662,-0.9765899675791085,-0.7492703812139886,-1.3526927258581323,-0.6003131659080444,0.5214965473706672,-1.4721101883668612,2.0,297.27,-0.7
Cobimetinib,0.12075719924867749,0.27076936626409703,0.3691305389593777,-0.35170590788363243,-0.5539310320751384,-0.6563558691665725,-0.9871957420170236,-0.5957139372999134,-0.31576683156473623,-0.7837940606292877,0.5562518219785841,-0.44412702138806875,0.3602125442007516,-0.4116395142454095,-0.0709775154973543,0.43393202597206,-0.37973027491326317,-0.4923352474072142,-0.014469883468184194,-0.037237358272003564,0.4796716913074577,0.2806777412030042,0.2510963084101931,0.19492807385443378,-0.19748897089163153,0.9169029328277328,-0.7919049763707058,0.28384033604357134,0.8505600982738422,-0.17575182279018653,-0.034172998340114745,0.2665737125325235,-0.07931991456910199,0.042820069457748224,0.06499291555090148,-0.8368823906473262,0.21182787403051437,0.37131127805639014,-0.5103079380945243,3.0,531.3,3.9
Valrubicin,-0.37596469229295343,-0.31082016610904495,-0.3189813223031036,-0.14393409051080935,0.5291120521330119,0.7692033381333561,0.11568510941574803,-0.3324483785959297,0.5016113195850711,0.7364396753065601,-0.17955218403378537,0.9388526249414694,0.5816954478883631,-0.13720155949496687,0.4906591795518024,-0.3520377309963963,1.1710569330339022,0.3898769230945032,0.08744598093709977,0.08473963067063431,-0.8285977424990953,-0.08971902043593323,0.2578890154364847,-0.44323348987696154,-0.07416709496119571,-0.1879623015306409,1.0463734285882462,-0.041712178559982105,0.5950584768616745,0.2563953253683203,-0.4098031072336526,-0.1321220577942464,-0.8930554469722661,-0.2966684975349717,-0.044447669318443836,-0.9074548424837314,-0.17952146811679093,0.6317483141184791,0.9959140465736163,1.0,723.6,4.0
Trametinib,0.25729373662567306,0.3894444554659932,1.0861515029601263,0.9684536457219827,1.1120280890047114,0.7893691707498907,0.9500153819845041,0.8048600363433424,0.17018130975346252,0.46299947316796464,-0.31719568207648596,-0.39524939251853514,-0.331921529823035,0.6083659592217322,-0.34025538298667607,-0.27830069622750064,-0.3080018267705079,-0.35344089681047297,-0.5415204965355096,0.058601704468640485,-0.22305937851226978,0.11173866838280468,0.6057491088707282,0.4448698318996203,1.1327649119853915,-0.3964509068054491,-0.35220624355885277,0.7280905010435207,0.7269805059604197,0.6575411329623935,0.2417285966169606,0.3773600947847665,0.06567102949269057,0.2651780993001423,0.24582511283390313,-0.2939591047562554,0.22048147070898563,0.7856435852103558,-0.42523417562111504,1.0,615.4,3.4
Sitaxentan,0.2264971470575964,0.1462950424502216,1.008409474045035,0.29747025407608313,-0.1751477345952754,0.36706647026289263,0.2793644106486867,0.1397051813094711,-0.39136170660431613,-0.44267707579158905,-1.1923666779351747,0.48969294069828234,-0.4505730853699698,-0.6874064663554185,-0.34025538298667607,-0.41236803217094736,0.22315187150179408,0.7875435671520188,0.821240204655144,-0.07208792654132869,-0.6203744287113866,-0.28052910269656034,0.7936116926812898,0.27666430791291063,0.4441433055344143,-0.33521204413015576,0.2136501962321112,0.3174742908694811,0.6626356505297667,-0.6195227146192435,0.5262166450268303,0.32237971229851575,0.5933011439755835,0.12163462329985254,-0.045678346689589776,1.5748375140264488,0.41770582604281703,-0.6692281740359763,0.8329915844823147,4.0,454.9,3.7
Afatinib,-0.24679264048582908,-0.2999796279392912,-0.7547467125195461,-1.2808371478094205,-1.3313054536650852,-1.2722094945623736,-1.2989317853397682,-1.3931149178638045,-1.29092508143824,-1.4507427682052272,0.8554137150488531,-0.6190574826053465,-0.851022085340875,0.20966675135183957,-0.34025538298667607,-0.12747494329112305,-0.4441950827377648,-0.5827564018225423,-0.5764630786173212,-0.46415681957123617,-0.07161014819963264,-0.02831561066075908,-0.2437842282101824,-0.1946388323485517,-0.4262442689042881,-0.10121469617034048,-1.7561397248160553,-0.2983291838353179,-0.14257467520925932,-0.2184613409985641,-0.7051466768833706,-0.5872654789596201,-0.6843973103738017,-0.920178702377451,-0.7245938387839308,-1.2729796784821694,-0.44596610378797347,0.6398296842077065,-1.4864362796869843,2.0,485.9,3.6
Floxuridine,0.1553159700706686,0.25511306492125174,0.9505129534989545,1.4397198896519379,0.996264186846722,-0.325302733300708,0.15417787713633777,1.0884631890624266,1.0162626966516073,0.7173940224758123,-0.4577509741663531,-0.3103566686925032,-0.12428130761589903,0.26947163253232354,0.7808198204382552,0.676929072369557,-0.046510775313374615,-0.2947137552829918,-0.2794511309219224,-0.07208792654132866,-0.42339946299158465,-0.21536677893758618,0.6734928751119694,0.39462662343605764,1.0500146015275171,0.015774260367682764,0.4216250885861409,0.49438486523522396,0.7785106044063238,0.6689397193705602,0.3224814087593066,0.46022892444051067,0.1368804378323855,0.424705092991087,0.3847908917564314,0.06454524493084975,0.4980826984050629,0.8256409946624563,0.2632245932393667,3.0,246.19,-1.2
Teriflunomide,-0.25791611785839685,-0.30522648689348414,0.28952112530980917,-0.4319363183513382,-0.8187621570392313,-0.5830779649068166,-0.18636366674148364,-0.04414503694868558,-0.7222376232283751,-0.9597440585455413,-1.0368442201823016,0.48969294069828223,-0.3615844187097687,-0.38838206045299917,-0.34025538298667607,-0.21126702825577723,0.4437849461687503,0.7539852005648866,0.03503210781438233,-0.22891548375329168,-0.4737911029420213,-0.2656864205197312,0.26015364583776307,-0.10507485204394008,0.16571957529086134,-0.14770698763961893,0.32360919872424176,0.17319066669414157,0.2756484372307057,-1.311036956714689,0.02581390895066717,-0.20683237442195207,0.007828577294031662,-0.34552470087598663,-0.3465828993323102,0.8892554011975885,0.02125824960950005,-0.6899416517006702,0.25993850918625916,2.0,270.21,3.3
Dacomitinib,0.0676984474465042,0.14967931489604863,0.8176517587802594,1.1445421636112392,1.27322601483148,1.0732418080284085,1.2512391833656988,1.0242086050146864,0.6668027608770856,0.8031664446982074,0.3834037360945945,-0.43383699425764055,0.05369602570450321,0.5884309988282376,-0.34025538298667607,-0.16099177727698472,-0.3461359384413398,-0.32547559132119624,-0.13968080259467583,-0.019812074137341016,0.373581166867723,0.2045661023707647,0.021675460627144223,0.25645780016126046,-0.00812873650915231,-0.13938297915908707,-0.2556317638419815,-0.055681346863725265,-0.011271887861570042,0.10069907843010285,0.06442053232395382,0.32429218817117417,0.08462780772362817,0.39140028982384056,0.36629632294372655,-0.2289690059363116,0.0365713016746663,0.03594863926509305,-0.43922233623794843,1.0,469.9,4.4
Streptozocin,-0.3258146796310844,-0.3334603680473269,0.4122722179485597,1.6871287015101226,1.435978906166083,-0.03657166381748557,0.37252733917524955,1.6882471839125526,1.2350954289484697,0.787262070722256,-0.2861728296113459,-0.24604399912732758,0.5579651367789762,0.2296017117453342,0.648928620035322,0.8109964083130039,0.10330180625060802,0.004515013452269506,-0.3668075861264515,-0.46415681957123617,-0.32804600043549176,-0.28547345856268336,-0.41073245465080266,-0.35984068626407006,0.18295149332661415,0.22771594564779557,0.8773166101499702,-0.392343136606184,-0.4048838839712299,0.6925812319208319,-0.2121829443137732,-0.14295787014514616,-0.19267571850237772,-0.07860591569900222,-0.024141206202315024,0.36821668931735685,-0.33566916862673496,-0.5585631339943349,0.5539267149787854,2.0,265.22,-1.4
Vinorelbine tartrate,-0.3433102686490034,-0.30696787587000146,-0.15533457559480665,-0.6277008350849282,-0.4040952195484852,-0.34757019192276417,-0.36800509560730743,-0.15513267096929,-0.19744486204040074,-0.5049210865470976,0.2057026601319938,-0.28205909408382596,-0.31709008537966815,0.38908139489329113,-0.34025538298667607,-0.4626432831497399,-0.24262906390622455,-0.06819478081985007,-0.593934369658227,0.006325852064652788,0.24750278785202967,0.00936765834020753,-0.019395117066731853,-0.3041362594892506,-0.14906018655756137,-0.16616047801995512,-0.23606976901660254,0.017306349117769786,0.2382665804676096,0.21637362197964616,-0.3031570095042716,-0.5325145503372463,0.34066571762299336,-0.5852782741049192,-0.6791778159574273,-0.19232203203673268,-0.31879242629382193,-0.12642654261362715,-0.9750084955954035,1.0,1079.1,
Dasatinib,-0.21072938355809234,-0.23974291794320052,-0.431284486464283,-1.0270323346499697,-0.905282712886447,-1.0082603112491229,-0.9651952426901966,-0.9642716840261619,-0.9407991264733768,-1.1303031624977395,0.2999958038089327,-0.3901043789533212,-0.31709008537966815,0.508691157254259,-0.34025538298667607,-0.41236803217094736,-0.22628587319015375,-0.37860967175082205,-0.6463482427809445,-0.38574304096525464,-0.0440240626512061,0.04823622481465671,0.001238701697174216,-0.13538461367141535,0.07220575445785617,-0.13749519877193778,-0.5393836466774796,0.0905357262117863,0.31392056670804386,-0.15598020068713195,-0.12440230513593376,-0.4981165909623114,0.4733631122206297,-0.6299362507637867,-0.7610189491896289,0.3710292722078275,-0.19691344270801833,-0.6598698811145896,-1.0949257938416304,2.0,488.0,3.6
Teniposide,0.029405559705596978,0.19471231269477599,0.4247210330253451,-0.10697420734705224,0.229651302699506,0.39472512682658983,-0.3458816514918805,-0.2152810059715216,0.4183852065498606,0.03474697302128627,-0.6751830717071157,0.7598061528720201,0.08335891459123691,0.4488862760737751,-0.04350018208007659,-0.3118175302133623,0.8360215233544501,0.896608258560198,-0.1746233846764875,-0.15050170514731018,-0.9653480760008453,-0.6056991747740407,0.638411560430906,0.270930028686091,0.3780020850638417,-0.31119775508207026,0.6293940652051665,0.22394370032365796,0.579911599500446,-0.16104623909076157,0.14987508873617145,0.3081653074540704,-0.24371317914417692,-0.06790447210911754,0.0008828921531670428,-0.2507204087628563,0.3003667514614014,0.6809070008520752,0.9984468460651043,1.0,656.7,1.2
Fedratinib,1.068444043208627,0.9959739284976397,-0.18591318605646612,-0.8893502224501233,-0.7968790873134601,-0.8761050537283772,-0.6653634487142506,-1.1161061893763942,-0.9593515600609955,-1.0511815404061613,-0.36532872619728995,-0.36309305773594736,-0.539561752030171,0.379113914696544,-0.340255382986676,0.02335080964525449,-0.34477400588166723,-0.2443762054022936,0.0568712216155146,-0.14396722359681172,-0.03905384350455088,0.14175035872246147,0.3904004424588874,0.4516963547886913,0.17385558431109166,-0.26718316587919533,-0.9499796222754353,1.2395481554171592,0.3290731953971566,-0.33656336128318,0.8492122107175479,0.28344048731456833,-0.07364906558596795,-0.10595976414356612,-0.08488959671467577,0.9966535711652458,0.6106347731044088,0.5508661819613567,-0.9135604911529318,2.0,524.7,4.8
Trifluridine,-0.2726848073414035,-0.27784453602283904,-0.47468689595559554,-0.7739067369949615,-0.3970236271488851,-0.35776374692463486,-0.9313758037320424,-0.5320701681835387,0.18956317221409621,-0.11689462363016807,0.23713370802430678,0.06265681478551575,0.7507739145427452,0.568496038434743,-0.24133698268447623,-0.5631937851073249,0.11419726672798854,0.04646297168618467,-0.45416404133098054,0.058601704468640485,-0.3977869747863348,-0.4049249275511889,0.18154712486106386,-0.42865203698590587,-0.12955347840047307,-0.40423229989186066,0.25812799499297295,-0.04335561012512839,0.38663645038458194,0.513581208325918,-0.2007793368598105,-0.3702842666876008,0.1359082914812011,-0.45761550069228984,-0.49433449129714,-0.17114348569427965,-0.173256913705308,-0.21018671968930575,-0.20087202756347375,1.0,296.2,-0.5
